annual_rainfall_mm,seasonal_rainfall_mm,cloud_visibility_km,humidity_percent,temperature_celsius,river_discharge_cusecs,soil_moisture_percent,flood
1999.5,1095.5,11.4,64.8,27.4,1945.1,48.0,0
3777.4,2377.0,5.27,77.6,28.6,3573.0,88.2,1
2481.4,1945.1,6.66,82.9,38.9,2634.2,71.4,1
1304.5,913.3,11.46,60.7,22.5,1469.4,38.8,0
1832.9,1336.0,10.51,76.7,23.6,1619.1,56.3,0
2863.9,1553.9,7.02,80.1,21.5,2855.6,64.3,1
3557.5,2390.4,6.86,71.4,26.1,3098.0,60.3,1
1169.1,611.2,11.51,62.1,28.0,1426.7,45.3,0
978.0,649.5,12.54,60.1,25.1,1301.4,49.2,0
3416.1,2475.0,5.67,67.5,24.8,3980.6,78.8,1
2453.2,1769.6,7.57,67.1,27.6,2474.3,62.8,1
1635.6,993.7,9.74,69.7,25.0,1760.5,47.6,0
2547.5,1690.7,8.23,83.6,28.2,2103.9,60.3,1
486.8,517.0,15.0,65.2,31.5,564.7,32.6,0
2202.2,1648.4,6.78,74.6,29.7,2739.4,56.8,1
2413.1,1207.7,13.01,68.1,30.5,1474.2,50.1,0
2800.8,1956.0,7.28,84.8,31.3,2876.5,67.4,1
1541.0,883.4,11.74,75.4,28.1,1907.6,43.2,0
2255.7,1524.7,7.65,68.7,26.4,2629.8,53.4,0
1598.5,916.0,10.41,55.0,23.9,1445.7,51.7,0
2366.0,1593.8,8.27,61.9,25.4,2015.7,62.1,1
1618.0,1043.0,9.52,73.0,24.9,1956.6,46.3,0
1934.7,949.5,11.13,65.2,29.9,2089.6,50.8,0
1552.7,1083.4,10.33,67.8,28.4,1655.6,47.6,0
2623.2,2039.9,10.13,68.4,29.8,2808.8,68.6,1
2758.0,1862.2,6.27,71.6,22.4,2670.3,70.8,1
2047.5,1427.9,9.8,69.1,32.7,2456.4,53.2,0
2224.9,1617.2,9.31,73.7,25.3,2890.0,53.3,1
1258.4,1023.7,9.56,64.2,22.6,1407.7,48.3,0
2005.2,920.6,12.58,59.9,25.2,1201.3,39.1,0
2167.4,1499.4,8.78,67.5,36.9,3076.2,56.4,1
3903.5,2905.1,0.5,92.8,25.4,4078.2,82.8,1
1477.2,1022.8,12.15,67.4,25.7,1854.4,34.4,0
3151.7,2106.9,5.42,81.1,26.2,2926.0,72.7,1
2848.0,2107.8,5.52,73.6,26.4,3281.7,68.4,1
2382.4,1423.2,10.69,55.8,23.9,2567.0,63.8,0
3343.1,2246.5,6.05,77.0,27.6,3398.1,73.4,1
2441.9,1406.0,11.1,66.0,31.3,2779.8,60.8,1
2453.0,1357.2,11.73,71.6,28.3,2098.4,62.6,0
2165.5,1524.6,8.32,88.1,22.6,2326.9,57.8,1
2995.3,2120.6,8.24,81.7,25.6,3220.2,69.8,1
2912.7,2043.7,6.2,91.0,24.8,3194.1,58.9,1
1793.3,1253.7,13.65,71.6,27.2,2135.6,60.9,0
1342.5,643.6,11.55,58.9,32.3,919.2,41.2,0
2068.1,1488.5,10.96,73.0,26.4,2454.3,51.9,0
1680.0,921.2,12.81,74.0,26.6,1539.2,51.7,0
2158.7,1199.1,10.98,77.3,34.1,1824.6,39.4,0
3004.3,2265.4,5.5,76.9,30.5,3341.5,69.9,1
1902.8,1562.3,8.91,73.4,29.3,2164.4,64.7,0
2172.2,1620.1,5.69,65.6,34.8,2184.5,57.8,1
2237.7,1614.2,9.28,76.8,29.0,1733.1,56.0,1
2751.5,1798.4,8.78,82.4,19.1,3272.2,61.2,1
739.5,409.8,13.66,59.7,30.3,1179.0,25.6,0
1805.6,1076.6,6.5,63.4,20.6,1810.7,54.5,0
2337.3,1882.6,6.04,77.4,28.8,2653.1,64.6,1
2980.1,1953.2,6.55,78.5,20.1,2078.7,65.0,1
1880.3,1454.2,9.98,71.3,25.1,2099.2,55.7,1
980.2,511.9,13.51,61.5,25.5,1354.7,39.7,0
2602.8,1830.9,7.88,74.2,23.9,3071.3,68.3,1
1787.0,1127.8,11.72,72.3,25.6,2102.5,50.8,0
1426.7,992.6,9.74,69.5,31.1,1788.3,40.4,0
1794.2,1056.3,11.95,61.6,24.1,2211.5,53.3,0
2080.1,1410.8,10.42,65.4,29.2,2165.0,59.4,1
1806.9,1370.6,10.43,68.7,23.1,2538.7,56.9,0
766.4,643.1,12.32,65.7,26.2,1188.4,48.5,0
2783.1,1478.7,12.2,71.9,28.3,2084.1,57.9,0
3028.7,1817.9,8.92,71.7,23.0,2470.6,70.8,1
2623.5,1902.0,6.42,77.1,21.8,2558.1,74.1,1
1460.5,957.5,11.78,63.8,29.0,1894.6,51.4,0
2069.0,1101.8,12.0,71.5,31.5,1654.5,46.2,0
2195.8,1481.0,8.56,72.9,26.7,2041.3,57.0,0
2589.2,1634.0,10.51,71.3,25.2,2756.6,68.1,0
2634.4,1725.4,9.1,75.0,27.6,2755.1,53.4,1
1722.8,1098.6,7.37,73.6,27.2,2162.0,48.2,0
2253.3,1406.5,10.18,67.5,28.0,2411.8,54.3,1
2497.2,1858.4,7.42,77.3,16.9,2597.0,59.7,1
3146.3,2249.9,7.37,79.3,22.7,3335.3,77.4,1
2657.9,1521.4,10.71,73.8,23.6,2439.3,60.8,1
2712.9,1533.5,9.54,68.5,27.6,2141.1,54.5,1
2254.5,1463.1,12.01,71.6,27.7,1997.4,61.1,1
3116.8,1769.8,8.1,79.9,29.5,2508.0,62.2,1
2466.3,1862.9,8.95,70.7,28.0,3439.6,59.6,1
1640.3,1223.4,11.62,61.7,21.8,1905.4,48.7,0
3112.2,2023.8,7.26,70.7,32.8,3399.6,70.6,1
2653.6,1770.1,9.53,68.5,32.1,2572.1,68.8,1
1912.0,1524.2,8.39,74.6,22.0,2671.9,55.7,1
1888.3,1503.0,8.73,64.4,28.3,2649.5,61.4,0
2392.8,1653.0,6.83,71.6,24.6,2852.1,70.5,1
2501.1,1898.5,8.24,78.9,27.6,2989.4,58.0,1
2328.2,1680.5,9.19,75.5,31.2,3013.8,63.6,1
2402.4,1491.2,11.18,69.4,35.5,2477.5,62.9,1
3305.0,2381.4,7.26,82.0,30.0,3990.8,74.1,1
2896.5,1908.9,7.41,76.4,28.2,2400.1,73.2,1
2323.9,1332.8,8.23,68.5,25.6,2270.5,68.2,0
2811.9,1783.9,8.96,73.5,27.7,2814.8,65.5,1
1528.9,902.4,13.28,76.0,32.4,1347.0,45.5,0
2458.7,1448.4,10.7,74.9,26.8,2484.3,63.0,1
3376.0,2498.2,7.26,94.7,23.5,3175.8,81.9,1
2058.3,1213.9,10.13,65.8,20.5,1821.1,37.6,0
1649.0,1115.5,10.12,66.8,29.1,1294.7,50.9,0
1776.1,1348.2,8.84,63.1,28.0,2652.8,52.9,1
1491.7,1072.0,10.9,62.7,24.4,1770.5,52.5,0
1689.9,1216.8,10.32,77.8,31.1,2671.1,51.7,0
1959.2,1067.9,11.31,64.1,25.3,2075.8,49.5,0
1286.4,901.2,11.43,74.5,26.5,1760.9,41.7,0
2210.2,1573.7,8.9,66.0,26.9,2291.3,63.9,1
2786.5,2081.4,6.03,72.5,25.6,2787.8,79.0,1
1610.0,978.8,12.74,64.0,27.9,1880.3,43.3,0
3187.5,2118.7,7.17,77.9,31.6,3126.9,61.3,1
2532.0,1763.8,8.12,78.9,22.4,2303.0,63.2,1
2869.9,1599.4,7.88,74.7,29.0,2044.2,59.8,1
1772.4,1447.5,7.57,68.8,27.7,2021.8,64.2,1
2755.4,1856.4,10.0,74.6,27.6,3366.8,57.4,1
1490.2,545.7,13.79,59.4,30.5,1846.1,37.0,0
2778.7,1653.4,6.36,68.5,27.2,2628.3,48.1,1
2311.7,1176.6,11.73,63.4,28.9,2015.5,60.3,1
2559.6,1644.9,10.22,78.1,29.9,2455.3,62.3,1
1435.9,685.6,12.62,53.4,25.0,1076.6,40.1,0
1618.2,960.3,13.8,73.6,28.2,2113.0,40.1,0
2588.2,1706.5,8.93,72.0,26.0,3195.2,54.6,1
1583.6,895.7,9.52,60.9,26.5,1351.6,49.3,0
2501.1,1449.8,10.11,74.6,25.7,2287.3,50.5,1
1311.4,749.7,12.56,70.6,28.9,1302.2,44.7,0
2751.3,1977.4,6.68,82.2,27.3,2845.7,79.3,1
1398.9,1164.0,11.5,70.2,28.6,2310.8,49.7,0
2559.0,1913.5,5.32,81.4,26.9,2498.3,60.1,1
2606.7,1957.4,9.15,67.8,20.6,3086.7,69.0,1
1747.1,1148.0,9.38,64.9,27.1,2153.4,44.2,0
2578.3,2156.0,5.44,74.0,27.3,3152.3,80.7,1
2369.3,1455.1,9.37,77.0,28.0,2586.7,65.7,0
1849.8,1191.0,11.18,66.1,24.6,2033.1,51.3,0
1544.4,999.1,11.5,70.2,22.2,2114.0,43.3,1
924.3,800.5,10.88,66.4,29.5,1043.9,42.5,0
2427.3,1567.1,8.36,67.8,25.9,2354.3,57.6,1
1182.9,658.6,10.83,59.3,27.7,1301.7,44.7,0
2262.0,1339.1,9.64,76.1,25.9,1372.2,61.3,1
2028.8,1425.1,11.27,66.7,27.0,1955.6,50.5,1
2641.4,1896.1,7.88,76.4,25.2,2626.0,71.6,1
2003.7,1200.7,11.79,64.2,23.1,2285.4,56.2,0
1985.9,1094.1,13.08,65.4,28.9,1655.6,47.5,0
2675.7,1649.8,7.93,72.8,24.6,2316.8,54.4,1
2417.8,1634.2,8.59,69.0,27.7,2788.0,61.3,1
2405.5,1517.6,12.57,66.8,28.6,1911.7,52.1,1
2505.0,1460.7,11.69,72.4,24.7,1704.5,63.5,1
1201.9,691.5,9.9,58.3,22.2,1255.9,36.2,0
2691.9,1754.8,9.0,70.1,36.7,2259.2,66.2,1
2598.1,1525.6,9.28,67.0,24.9,1984.1,58.1,0
1539.2,908.4,12.83,64.5,29.5,1807.6,43.7,0
2041.3,1267.6,9.13,73.6,34.8,2347.3,53.2,0
2174.5,1625.5,7.64,80.3,30.2,2768.6,67.0,0
2112.6,1182.5,9.55,64.3,25.8,2310.8,45.0,0
2417.0,1531.1,8.4,82.5,26.7,2786.2,56.2,1
3130.4,1618.9,10.15,67.7,23.7,1885.1,55.8,0
2903.1,1738.1,6.71,79.4,30.5,2807.8,62.4,1
1347.1,969.2,10.43,62.0,29.3,1552.6,44.1,0
2604.3,1356.8,7.23,65.5,24.9,1971.8,44.8,0
3063.8,1853.6,9.56,71.6,22.8,2985.2,58.4,1
2451.4,1475.1,11.37,70.9,21.7,1824.8,67.5,0
2909.1,1616.7,8.45,75.6,30.9,1995.5,61.8,1
3508.0,2128.6,6.57,81.6,27.5,3350.8,71.2,1
2865.4,2149.9,7.62,73.8,27.9,3333.7,68.6,1
2362.1,1667.7,10.96,68.3,23.7,2625.6,61.0,1
2879.3,2067.1,7.86,73.0,21.1,2819.9,66.2,1
2294.2,1767.6,7.33,73.8,30.9,2932.6,66.3,1
2215.5,1602.2,6.56,71.5,27.2,2706.9,60.6,1
1971.6,1030.8,9.46,61.5,30.6,1814.1,42.3,0
3216.2,2177.1,6.95,80.2,25.5,2868.2,72.3,1
1668.0,950.8,10.45,76.7,26.1,1560.9,33.1,1
3196.0,2287.1,6.72,77.5,29.9,3610.2,75.4,1
2524.9,1635.6,8.04,70.7,29.9,2942.6,52.2,0
1290.5,906.2,10.01,67.7,30.2,1534.8,46.4,0
2439.0,1796.9,6.5,71.9,25.8,2671.2,56.5,0
835.0,740.8,14.57,66.4,29.5,1377.5,43.9,0
2606.6,1861.2,9.35,71.8,31.4,2909.0,68.4,1
2775.4,1749.5,11.04,83.3,26.6,2512.5,71.8,0
1815.0,1016.7,12.0,67.8,24.9,902.6,39.8,0
2280.3,1444.1,8.94,67.7,32.4,2662.9,62.9,1
3470.2,2283.6,8.42,77.0,24.4,3892.9,73.6,1
1871.3,1127.4,10.72,64.8,29.5,1725.5,48.4,0
1511.7,613.4,13.03,68.6,26.8,946.8,46.1,0
3163.1,2339.3,6.16,74.2,19.6,3383.0,72.4,1
3475.7,1981.7,3.15,73.3,31.5,2920.9,71.5,1
2202.4,1516.7,11.72,68.8,16.0,2694.5,52.5,1
2857.5,1654.3,9.53,73.0,19.1,2584.3,57.2,1
3072.0,2308.2,6.84,78.9,29.1,3147.5,78.9,1
1717.4,1122.6,10.7,59.8,29.1,1507.8,60.0,0
1884.6,1317.6,10.3,67.4,24.4,2406.7,54.5,0
3000.1,2210.8,5.81,78.7,27.6,3443.3,54.7,1
3295.3,2134.8,7.92,75.2,16.9,3486.7,68.8,1
2565.9,1588.3,7.08,75.8,29.8,2195.0,60.0,1
1628.1,1116.5,11.09,71.8,28.0,2447.2,49.5,0
3491.6,2440.0,6.69,81.3,26.8,3026.9,77.8,1
1854.9,1369.7,9.57,71.1,27.1,2425.0,52.8,0
1982.2,985.0,11.86,55.0,29.0,1158.4,53.5,0
2422.5,1545.0,7.72,69.8,26.9,2194.1,52.0,1
3210.2,1829.0,6.69,80.0,19.5,3254.5,71.7,1
2755.1,1733.9,8.85,71.8,35.8,2916.7,71.8,1
2469.7,1697.2,9.65,69.9,31.8,2457.7,56.3,1
2501.1,1272.3,7.42,80.3,21.9,1934.7,48.4,1
2228.3,1441.5,10.38,79.9,25.6,2332.0,59.5,0
2562.8,1551.9,8.37,74.3,26.1,2594.2,52.0,1
555.8,500.6,12.83,66.2,31.3,1501.3,36.4,0
2007.2,1355.6,7.91,58.7,18.4,2057.6,62.0,1
2356.9,1248.7,9.04,64.7,25.0,1577.4,57.8,0
1451.8,695.0,13.84,60.3,20.0,1415.9,54.9,0
2451.1,1301.1,10.17,68.1,25.9,1989.1,55.4,1
2067.1,1200.4,9.92,65.7,25.1,1610.3,48.8,0
3341.1,2122.3,6.87,65.5,27.3,3242.1,70.1,1
3222.5,1758.7,9.14,76.2,24.6,2634.4,62.1,1
1897.2,1210.5,11.12,71.0,24.0,2105.1,51.9,0
2102.0,1496.5,9.28,79.4,29.5,2102.3,57.9,0
2151.9,1313.3,11.71,65.4,28.8,2287.7,49.0,0
1906.4,1070.0,12.44,62.4,29.2,1442.3,51.8,0
2326.8,1767.9,8.99,60.9,26.3,2461.5,54.7,0
1707.1,1123.4,10.87,65.8,24.7,1831.4,46.8,1
1465.1,926.4,12.51,69.6,26.5,2180.6,46.7,0
2604.8,1599.5,9.47,69.4,29.0,2734.8,46.4,1
2609.2,1491.0,11.0,82.0,18.3,2686.9,62.6,0
1677.2,1222.2,11.77,67.1,28.6,2452.9,40.6,0
2782.0,1721.7,7.02,74.6,28.2,3733.0,66.3,1
1789.5,998.1,9.63,59.1,27.2,1760.1,41.0,0
2364.6,1608.3,7.92,74.0,26.4,2936.5,57.7,0
2733.2,1843.2,9.55,65.3,16.7,3107.8,67.7,1
2178.2,1333.6,7.63,73.1,25.2,2465.8,68.2,0
2495.6,1652.5,9.4,76.7,34.2,3097.9,61.7,0
1864.3,1268.7,10.79,75.7,27.1,1960.1,41.9,0
2072.3,1362.1,11.64,64.8,25.8,2053.0,61.3,0
2066.2,985.2,11.58,66.6,27.1,1827.4,47.1,0
1714.7,1230.6,8.37,71.3,28.4,1983.5,53.5,0
2085.1,1070.3,9.55,68.9,29.6,1933.4,53.4,0
1193.4,897.6,9.86,60.5,26.1,2090.8,33.5,0
1880.8,1186.4,9.74,56.0,28.7,1839.6,52.3,0
2014.8,1258.8,10.01,70.5,33.7,1982.1,51.1,0
2033.5,1193.5,8.78,67.3,31.0,2044.2,59.7,0
2043.0,1268.0,12.45,66.0,36.4,2016.5,58.1,1
2159.9,1395.2,7.78,74.1,24.4,1669.8,46.4,1
2511.6,1798.7,10.27,74.4,33.7,2574.4,71.3,1
2768.4,2062.3,9.04,71.0,23.8,3284.0,71.4,1
1777.7,1005.5,12.58,56.3,28.4,2188.1,39.6,0
1417.9,1044.9,10.04,60.8,29.9,1459.8,49.9,0
1522.7,1162.2,11.16,79.7,25.0,1604.9,58.0,0
1883.3,1244.8,8.42,72.2,27.4,2065.0,46.1,0
1971.3,1036.5,12.48,67.3,30.6,1173.0,57.7,0
1699.5,1055.7,10.93,65.6,24.2,1686.2,40.7,0
1357.5,896.0,11.03,63.6,33.7,1099.1,42.1,0
1903.5,1159.2,8.82,73.5,21.5,2359.8,46.1,0
2317.9,1232.3,6.66,66.0,34.8,1809.6,61.4,0
2586.8,1732.5,6.95,76.8,31.0,3161.5,59.5,1
1837.7,1278.4,11.88,67.2,26.6,2432.1,47.0,1
1931.6,1373.6,9.24,79.7,25.4,2023.0,58.4,0
1597.6,841.4,11.59,67.9,25.0,1230.2,49.7,0
2179.6,1302.3,11.1,75.5,26.5,2069.8,58.4,0
1648.5,898.3,14.34,61.9,26.8,1591.5,45.2,0
2572.5,1871.6,9.97,80.8,32.0,2943.4,66.6,1
1039.2,797.8,10.55,62.2,34.9,1264.2,41.1,0
1966.2,1386.1,6.89,70.7,27.8,2456.6,66.0,1
2395.7,1600.8,12.54,80.7,23.6,2580.5,66.9,0
2319.5,1233.3,13.78,63.3,24.8,1939.6,59.6,0
3950.5,3169.6,3.4,90.7,26.3,4248.4,94.2,1
2427.4,1798.6,6.35,76.9,22.9,2692.8,66.8,1
1547.4,973.9,12.79,68.3,22.3,1472.3,40.8,0
2137.9,1140.7,10.56,65.2,35.4,1943.4,55.2,0
1045.4,673.6,12.3,72.8,28.2,1367.6,43.3,0
2147.6,1518.3,10.65,65.1,23.7,2476.3,66.0,0
1658.5,1166.1,11.13,75.0,30.3,2487.5,56.7,1
2795.0,2054.8,5.52,83.5,22.3,3028.8,71.8,1
1842.8,1201.1,10.01,77.6,22.6,2302.7,42.4,0
2124.1,1217.0,11.43,60.4,23.8,2090.2,52.3,0
1786.9,1130.3,11.53,63.0,33.6,1841.4,47.8,0
3330.3,2091.5,7.55,85.3,26.0,3078.6,70.7,1
1991.2,1568.7,10.52,62.8,17.2,2443.2,56.9,0
3391.2,2091.4,6.61,69.8,31.8,3198.2,67.6,1
2729.2,1673.4,8.99,70.9,25.8,2304.0,64.1,1
2513.3,1245.5,5.27,69.6,19.6,1617.3,50.8,0
2439.7,1731.5,7.83,81.9,25.7,2860.6,63.2,1
2456.0,1406.2,10.87,69.5,29.1,2527.2,47.2,1
947.0,614.6,12.11,58.7,28.6,1492.0,36.5,0
2018.7,1312.6,9.38,70.9,34.2,2187.3,58.5,0
2749.4,1650.4,7.25,75.4,23.6,2793.1,53.6,1
2168.2,1614.3,10.45,74.9,27.2,2731.9,67.7,0
1286.6,827.7,12.72,63.2,24.2,1770.9,51.4,0
2165.9,1623.1,10.15,63.0,20.8,2271.0,58.8,0
3307.7,2391.2,3.44,76.6,30.5,3159.9,92.8,1
3010.5,2062.9,7.02,84.7,28.9,2962.1,76.1,1
2159.7,1440.8,9.18,71.7,28.1,2295.8,51.3,0
2818.4,1773.9,7.93,72.8,28.7,2644.8,67.7,1
1961.8,1144.2,9.79,73.1,24.3,1367.3,51.8,0
1092.5,759.3,11.63,57.7,23.0,1965.6,39.6,0
1599.1,1167.1,11.9,66.6,27.2,1876.6,45.5,0
3215.9,2257.2,3.67,80.4,31.6,3373.3,78.3,1
2021.9,1498.0,12.05,69.2,33.4,2745.9,54.5,0
2041.8,1758.1,9.13,74.7,30.2,1994.1,62.4,1
2005.1,1347.9,9.88,68.8,27.1,2031.4,49.7,0
3437.7,1489.0,10.78,64.3,28.1,2245.2,53.4,1
3256.9,2232.7,4.45,80.3,27.0,3190.0,71.1,1
3642.2,2489.3,4.67,75.6,22.9,3559.6,79.0,1
2096.6,1390.0,9.61,71.0,27.1,2671.6,40.5,0
2392.2,1504.5,11.41,78.3,21.7,2582.7,58.3,1
1214.2,831.5,11.81,62.7,26.5,1826.8,41.1,0
3160.0,1980.6,8.25,70.8,33.5,2989.9,75.6,1
1440.9,723.7,11.4,62.3,30.3,984.8,61.2,0
2340.9,1578.9,9.81,68.1,23.3,1849.7,57.4,0
1486.8,1125.4,13.3,70.3,26.7,1447.9,40.8,0
1817.2,1323.5,11.53,68.7,23.7,2262.2,55.5,0
1655.8,1272.1,10.11,77.5,26.7,2099.7,52.6,0
1804.9,930.3,12.52,71.0,31.2,1599.8,59.3,0
1849.6,1219.8,11.29,67.6,29.6,1914.2,62.9,0
1843.6,1071.4,11.74,70.3,36.9,2442.8,55.3,1
2741.7,1634.5,10.54,70.9,31.8,2296.2,57.1,1
1481.8,1064.2,12.67,66.8,27.8,2108.6,54.0,0
2343.4,1239.0,10.16,66.7,29.7,2049.4,54.8,0
2991.7,1769.2,9.33,78.2,26.2,2693.3,64.6,1
1866.4,986.3,10.73,73.0,22.5,2085.8,39.1,0
1733.4,801.9,10.61,67.8,32.2,1941.1,51.4,0
2050.2,1365.1,9.48,74.5,31.0,2134.5,56.2,0
2966.8,2036.7,7.25,81.9,26.0,3285.6,67.6,1
2326.2,1538.9,6.74,74.6,28.1,2532.8,55.3,1
1854.7,1259.2,11.57,63.1,32.0,2076.3,48.8,0
2514.5,1700.8,4.47,82.1,30.4,2687.3,63.8,1
1483.5,1029.1,15.0,75.3,21.1,1580.0,38.8,0
2642.9,2115.9,9.32,77.0,28.0,3053.0,74.4,1
2465.6,1490.2,9.02,69.4,26.3,2188.6,51.6,1
1999.9,1485.9,9.44,74.3,31.5,2627.8,45.5,0
1654.9,961.3,11.85,68.3,31.1,1673.0,59.0,0
1623.7,713.5,11.44,61.8,32.3,1002.6,38.2,0
2547.6,1331.9,10.29,63.3,22.5,1947.9,50.6,0
2998.8,2064.3,7.04,79.1,23.9,2120.6,75.5,1
1785.7,1196.9,10.37,70.8,31.5,1847.7,63.6,1
2498.0,1500.1,9.65,75.0,24.6,2386.4,48.9,0
843.4,595.8,10.8,63.3,20.9,1203.9,35.4,0
1820.0,1195.1,10.58,66.7,29.1,2588.0,47.1,0
2179.8,1669.1,8.99,78.2,24.8,2758.9,66.9,1
1608.7,850.5,12.0,64.6,34.2,1722.2,55.8,0
1591.3,1077.5,10.64,64.5,28.2,1353.8,43.7,0
1765.9,1156.4,12.37,66.7,27.6,1836.1,60.2,0
2389.9,1606.9,8.44,63.8,25.5,2362.6,55.9,0
2078.2,1400.6,10.09,69.4,33.4,2014.9,58.3,0
745.1,454.0,15.0,63.4,28.4,827.6,30.9,0
821.5,340.7,13.6,60.4,25.4,383.5,35.7,0
1805.5,1246.1,10.65,76.2,23.8,1674.9,52.7,0
2497.5,1333.7,9.85,68.3,26.7,2429.4,53.1,0
414.1,663.9,14.37,64.7,23.1,1287.0,44.8,0
1875.2,1244.4,9.95,72.6,31.1,1903.6,47.3,0
1857.9,1174.7,12.52,79.6,19.8,1966.7,46.7,0
3102.4,1624.7,8.75,73.5,26.4,2881.1,63.1,1
1949.7,1154.8,9.38,62.4,29.4,1944.8,59.7,1
2448.9,1330.6,11.03,73.8,28.4,2325.3,54.8,1
2291.8,1584.6,8.6,81.7,24.1,2226.8,62.7,0
815.1,750.5,13.12,61.6,29.6,1252.6,48.6,0
2699.3,1922.6,3.7,80.2,23.5,3009.4,71.0,1
2340.0,1661.2,8.78,79.3,26.9,3144.3,55.4,1
2530.4,1687.9,7.98,78.5,29.6,3038.8,57.0,1
4500.0,2827.2,2.8,86.6,28.9,4208.9,78.9,1
845.3,539.4,12.15,57.4,24.3,1219.7,51.7,0
3321.1,2228.5,5.78,79.0,31.8,3706.0,74.8,1
2013.2,1314.5,10.0,71.7,27.3,2381.6,57.4,0
2386.8,1658.2,6.73,77.7,30.0,1884.6,63.3,1
2170.4,1092.3,11.38,68.6,33.1,1549.2,42.6,0
1924.2,1151.4,12.73,65.7,31.5,2040.7,63.2,0
1829.6,1274.7,10.64,71.7,31.5,1557.3,56.8,0
2414.2,1594.6,10.23,76.7,27.8,2224.0,64.2,0
1213.8,803.3,13.63,65.7,30.2,1294.2,34.5,0
2687.9,1866.5,9.86,71.2,27.9,2756.3,69.7,1
1929.5,1139.3,13.53,66.6,22.2,1837.9,49.2,0
1465.5,1197.7,9.76,72.8,28.2,1910.4,44.5,0
1907.5,1022.9,10.09,59.3,28.0,2026.2,43.5,0
3017.1,1752.8,9.6,63.7,29.3,2611.5,55.3,0
1852.0,1146.3,11.76,75.1,26.5,1817.5,43.8,0
2433.0,1784.3,9.47,77.1,24.0,2325.7,63.8,0
1724.9,1539.5,12.06,74.9,29.6,2731.7,56.5,1
2692.6,1798.3,8.27,69.3,21.7,2546.4,65.7,1
2645.6,1398.6,10.39,74.0,32.8,1922.2,66.3,0
3401.6,2305.0,4.89,81.6,26.1,3445.2,72.4,1
2085.9,1205.5,13.68,60.3,28.0,1776.8,39.1,0
2634.6,1767.4,7.87,81.5,29.2,2551.5,61.7,1
2263.7,1691.5,8.19,74.3,29.4,2691.9,68.9,1
3042.3,1366.1,9.36,68.0,21.4,2109.6,55.1,1
1732.8,1119.3,9.84,65.4,30.3,2592.6,60.2,0
2684.3,1819.3,7.08,64.8,28.2,2751.6,66.8,1
2073.4,1405.8,8.94,73.3,24.5,2442.6,45.3,0
2158.3,1102.9,8.82,68.4,24.0,1296.1,51.3,0
2259.6,1319.2,8.87,68.5,25.7,1890.8,56.5,1
2364.0,1113.8,13.75,73.6,21.8,1566.2,57.4,0
2124.5,1566.4,10.23,65.2,33.9,2171.7,70.3,0
2339.6,1929.8,9.15,73.1,32.9,3036.9,71.6,1
3225.8,2167.3,8.64,74.5,28.8,3519.8,73.3,1
2840.5,1952.2,10.43,75.0,26.1,3043.6,70.7,1
2765.0,2142.8,4.31,78.8,26.2,3110.5,69.2,1
1903.9,1301.7,8.27,71.4,30.0,1937.8,45.6,1
1622.0,1181.2,9.36,66.2,34.0,2310.6,52.4,0
2820.9,1914.5,7.12,71.6,24.7,3514.5,68.1,1
2769.4,2023.5,6.96,85.6,22.5,3069.8,60.7,1
3157.2,1862.8,7.34,87.4,33.2,3110.3,72.9,1
1807.4,1254.6,10.62,69.4,19.9,2171.3,59.6,0
2050.8,1455.3,9.6,67.1,23.0,2545.7,49.1,0
1134.3,576.1,11.76,68.7,26.0,870.8,49.0,0
1944.9,1130.4,7.5,60.1,20.8,1766.6,49.3,0
2847.8,1990.8,6.05,75.1,31.4,3107.1,62.7,1
1896.8,1465.9,8.68,67.6,30.4,2696.2,64.0,1
2616.3,1517.7,8.94,65.8,24.7,2151.7,58.2,0
2076.2,1784.3,6.61,73.1,32.1,2120.3,74.9,1
2410.6,1576.4,8.35,67.9,32.8,2321.0,54.4,1
1454.0,789.4,10.34,63.7,26.5,1789.8,34.4,0
2255.4,1580.0,8.89,72.4,25.2,1999.8,57.9,0
400.0,576.4,11.23,58.2,36.0,867.5,45.5,0
2078.5,1291.7,8.88,67.3,29.9,2161.4,48.7,0
1140.2,652.2,10.59,61.0,28.0,1280.5,34.2,0
2983.9,1926.4,7.55,80.1,32.5,3086.4,67.5,1
2705.3,1627.0,7.6,72.1,28.2,2165.1,51.7,1
2503.3,1355.0,11.28,73.9,25.0,2096.3,57.2,0
3188.7,2141.3,7.58,81.4,27.3,3535.2,68.1,1
1583.2,1036.7,11.01,69.2,31.2,1438.0,52.4,0
3335.8,2157.4,5.71,85.5,19.0,3639.8,62.1,1
2805.9,1862.8,8.59,69.8,25.8,2508.2,72.7,1
2046.2,1083.9,11.97,64.5,32.5,2109.8,49.2,1
2938.2,1997.7,7.72,85.7,25.0,2885.2,72.0,1
1480.9,1058.8,13.44,65.3,33.2,1480.0,55.6,0
1664.1,977.7,12.02,51.6,32.7,1573.1,41.4,0
1804.4,1294.9,11.51,68.1,26.7,2282.1,59.6,0
1856.2,1296.0,10.34,69.8,24.7,2118.0,45.7,0
1513.2,1077.2,11.97,53.7,25.9,2182.0,42.0,0
2995.0,2238.1,5.41,86.1,37.7,3728.4,83.7,1
2031.7,1196.9,9.82,64.5,34.5,1641.2,59.1,0
2429.1,1738.4,9.01,75.7,27.5,2296.1,75.0,1
